,unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
824,197558832,finalized,3,2012-09-08 22:11:00.000Z,"Donations of money, goods or services",1.0,  Downtown Weekend Update / - /: Special ways to help with the #Joplin relief efforts. 
825,197558833,finalized,3,2012-09-08 07:23:00.000Z,"Donations of money, goods or services",0.669,Royals lay out plans for tornado relief: Royals lay out plans for tornado relief 
826,192302699,finalized,4,2012-09-02 17:02:00.000Z,Information source,0.5074, re: tornado. I live in Vancouver. That must be why I heard thunder  around that time this afternoon.
827,192302700,finalized,3,2012-09-02 16:21:00.000Z,Information source,1.0,Incredible video: #Tornado tears through Oklahoma: 
828,192302701,finalized,4,2012-09-02 19:35:00.000Z,Information source,0.4883,"Obama visits tornado-ravaged Joplin; renamed hospital reopens: President Barack Obama visited tattered Joplin, M... "
829,192302702,finalized,4,2012-09-02 19:35:00.000Z,Information source,1.0,  Hi everyone! Want to share   tumbler on using twitter to cover #Joplin and lesson ...
830,192302703,golden,26,2012-09-02 19:16:00.000Z,Information source,0.8052,  Heading south on the DNT at Eldorado. Going to have to core the huge hail core. LIVE VIDEO -  ...
831,192302704,golden,9,2012-09-02 17:39:00.000Z,Information source,0.3485,  This footage of the Mass. tornado sucking up water from the Connecticut River is ridiculously terrifying:  ...
832,192302705,golden,8,2012-09-02 17:32:00.000Z,Information source,0.857,"My cop friend volunteered in #Joplin last wknd; she said people are driving there from Ark., Ill. & Cal. to loot! #despicable"
833,192302706,finalized,4,2012-09-02 19:35:00.000Z,Information source,0.7452,"  This dog was sucked up by a tornado, but crawled home on two broken legs |  (via "
834,192302707,golden,6,2012-09-02 16:53:00.000Z,Information source,0.8578,Back at my desk after the tornado warning. That was fun. #sarcasm #thingsyoudontsayinNYC
835,192302708,golden,24,2012-09-02 19:22:00.000Z,Information source,0.7544,"I just uploaded ""VIOLENT Dibble/Washington/Goldsby Tornado! May , "" on Vimeo: "
836,192302709,finalized,3,2012-09-02 16:36:00.000Z,Information source,1.0,"    If you are working in the city of #joplin and need a hot meal, the Humphrey's family at  N Wall ha ..."
837,192302710,finalized,4,2012-09-02 16:55:00.000Z,Information source,1.0,Watching NBC News coverage from #Joplin. Sad to see the lives torn apart by this disaster. Thoughts continue to be with you. #MIZforJOPLIN
838,192302711,golden,8,2012-09-02 16:49:00.000Z,Information source,0.8961,  Before and after photos of #joplin ... WOW 
839,192302712,golden,22,2012-09-02 19:27:00.000Z,Information source,0.8590000000000001,Dayton requests disaster declaration after tornado 
840,192302713,golden,12,2012-09-02 19:35:00.000Z,Information source,1.0,had to stay in school for an extra hour because of a tornado warning and that was fun
841,192302714,golden,21,2012-09-02 17:26:00.000Z,Information source,0.6316,Back by the #Joplin hospital now. Even more eerie-looking at night. /
842,192302715,finalized,3,2012-09-02 17:02:00.000Z,Information source,0.7177,  the tornado  
843,192302716,golden,14,2012-09-02 16:43:00.000Z,Information source,0.8717,DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... 
844,192302717,golden,5,2012-09-02 17:00:00.000Z,Information source,1.0, Is it just me or does it appear that there are multiple vortexes in that new Ringgold tornado footage?
845,192302718,finalized,3,2012-09-02 19:27:00.000Z,Information source,1.0,Massachusetts tornado: What are deadly tornadoes doing way up in ...: At least two tornadoes tore through commun... 
846,192302719,golden,6,2012-09-02 16:52:00.000Z,Information source,0.8387,"  Wow! Crazy pic from Joplin, MO. ÌÄå¢Ì¢Û_åÂÌÉÛÏ Google Street View before and after shows tornado's true destruction http ..."
847,192302720,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6785,#Joplin 
848,192302721,finalized,3,2012-09-02 16:48:00.000Z,Information source,1.0,Tornado sucks up a river.  
849,192302722,golden,5,2012-09-02 16:56:00.000Z,Information source,0.8076,"  See an update of how LifeChurch.tv is partnering with Tornado Relief in Joplin, Oklahoma City and Birmingham.  ..."
850,192302723,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,Joliet councilman organizes tornado relief collection - Herald News  via 
851,192302724,golden,7,2012-09-02 16:43:00.000Z,Information source,0.7339,VIDEO: True Faith Shown During Joplin Tornado  #charismamagazine #charisma_magazine
852,192302725,finalized,3,2012-09-02 16:53:00.000Z,Information source,0.6603,Whoa!    This is what happens when a tornado crosses a river. Holy shit.  - via 
853,192302726,finalized,4,2012-09-02 16:53:00.000Z,Information source,0.7865,"Experience a  degree view of a mph tornado in Nature Unleashed: Inside Natural Disasters, opening /. www.CTScienceCenter.org/nature"
854,192302727,finalized,3,2012-09-02 16:57:00.000Z,Information source,0.6785, Massachusetts had a big tornado
855,192302728,finalized,3,2012-09-02 17:23:00.000Z,Information source,0.7218,  MO Gov. Jay Nixon on stage at #Joplin community memorial 
856,192302729,finalized,3,2012-09-02 19:27:00.000Z,Information source,1.0,Missouri Facebook Safety bill awaiting signature would have thwarted #Joplin teachers helping children after #tornado 
857,192302730,finalized,3,2012-09-02 17:08:00.000Z,Information source,0.6476,  Documenting the devastation: photos of #Joplin from   &  
858,192302731,finalized,3,2012-09-02 16:56:00.000Z,Information source,1.0,  Tornado approaching Arlington Stadium.  They are RUSHING fans into the dugout walkway / ...
859,192302732,finalized,3,2012-09-02 17:00:00.000Z,Information source,1.0,  This video  is the most chilling thing I've ever seen. Made me tear up. #joplin #tornad ...
860,192302733,finalized,3,2012-09-02 17:00:00.000Z,Information source,0.7354,Incredible Images Of Massachusetts Tornado From Space! 
861,192302734,finalized,3,2012-09-02 15:57:00.000Z,Information source,0.687,Video of tornado crossing over I- in Springfield  
862,192302735,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,  I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!
863,192302736,finalized,3,2012-09-02 16:36:00.000Z,Information source,1.0,    Video: El mini-tornado en Villarica:  / Heavy!
864,192302737,finalized,3,2012-09-02 17:09:00.000Z,Information source,1.0,Inside the Missouri tornado [video]  
865,192302738,finalized,3,2012-09-02 16:55:00.000Z,Information source,1.0, see active TWEAK the TWEET .xls   and the GEO TAG MAP map  #joplin #relief #MONeeds
866,192302739,finalized,3,2012-09-02 16:58:00.000Z,Information source,1.0,Obama vows national response to Missouri tornado  
867,192302740,finalized,3,2012-09-02 17:39:00.000Z,Information source,0.3621,BREAKING NEWS: We are streaming KTVI Fox  coverage of St. Louis tornado LIVE on our weather blog.  -ES
868,192302741,finalized,3,2012-09-02 15:36:00.000Z,Information source,0.6906,"I posted  photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers "" "
869,192302742,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6221,  MT  Cantor denies help  tornado victims until budget cut  but of course not oil subsidies http ...
870,192302743,finalized,3,2012-09-02 17:21:00.000Z,Information source,0.6476,  Dramatic water tornado appears off Australia coast: Waterspout creates fountain of .  #Telegraph #UK
871,192302744,finalized,3,2012-09-02 17:06:00.000Z,Information source,1.0,Tornado in near Guyer HS in Denton: 
872,192302745,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6596,April's tornado outbreak animation 
873,192302746,finalized,3,2012-09-02 17:16:00.000Z,Information source,1.0,Check this video out -- Water tornado blasts Australia coast  via 
874,192302747,finalized,3,2012-09-02 18:36:00.000Z,Information source,1.0,  Use code storm if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: h ...
875,192302748,finalized,4,2012-09-02 17:04:00.000Z,Information source,1.0,  Former Vol charged with stealing a refrigerator from a tornado-damaged home.  #cha
876,192302749,finalized,3,2012-09-02 17:01:00.000Z,Information source,0.6865,"Dog with Two Broken Legs Survives Tornado, Crawls Home to Find Family  via "
877,192302750,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.7354,ÌÄå£Ì¢Û_åÂÌâådisasterÌÄå£Ì¢Û_åÂÌ¢âÂèÏÌÄå¤ÌâåÌâå_ÌÄå´Ìâå¨Ìâå_ÌÄå£Ì¢Û_åÂÌâåÌÄå¤ÌâåÌâå_ÌÄå©Ì¢âÂå¼Ìâå£A tornado is one type of natural disaster. [PC]øÌâå_ÌâåÈMBÌÄåøÌâå_Ìâå_ #toeic
878,192302751,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6809999999999999,"  New  High Resolution Imagery Released of Joplin High School  Joplin, Missouri "
879,192302752,finalized,3,2012-09-02 16:30:00.000Z,Information source,0.6723,On the Business Side: This may be the costliest ##tornado & storm season 
880,192302753,finalized,3,2012-09-02 16:56:00.000Z,Information source,0.6949,  TORNADO NEAR KC: LIVE BLOG AND VIDEO: 
881,192302754,finalized,3,2012-09-02 17:13:00.000Z,Information source,0.6949,  NY Times looks at how reconstruction work in tornado- and flood-devastated areas will temporarily boost construction...http: ...
882,192302755,finalized,3,2012-09-02 16:57:00.000Z,Information source,1.0,"Update: Local doctors, deputies respond to tornado-torn Joplin - Houston Herald "
883,192302756,finalized,3,2012-09-02 17:14:00.000Z,Information source,0.3493,"  Sunrise  view #Joplin. a play set still stands, but homes are in piles   ..."
884,192302757,finalized,4,2012-09-02 17:07:00.000Z,Information source,1.0,"    Surveillance video released from a home of Joplin, MO tornado "
885,192302758,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0,Tornado MA Springfield  Tornado June   
886,192302759,finalized,3,2012-09-02 19:35:00.000Z,Information source,0.3625,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
887,192302760,finalized,3,2012-09-02 17:18:00.000Z,Information source,1.0,Close-up video of a tornado cutting across the Connecticut River 
888,192302761,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,  How you can help people of #Joplin: 
889,192302762,finalized,3,2012-09-02 17:04:00.000Z,Information source,0.6639,  Horrific new footage of the tornado that hit Joplin from a storm chaser.  Natu ...
890,192302763,finalized,4,2012-09-02 17:44:00.000Z,Information source,0.7617,  See amazing pictures of a water tornado blasting across the ocean off the east coast of Australia... 
891,192302764,finalized,3,2012-09-02 15:54:00.000Z,Information source,0.3715,"Earthquakes, Floods, Tornado, HurricanesVolcano and Tsunami. Last Solar Wave form the sun to knock out the Power in the whole world in "
892,192302765,finalized,3,2012-09-02 18:35:00.000Z,Information source,0.635,  Sen. Claire McCaskill speaks to her Senate colleagues about the effects of the Joplin Tornado 
893,192302766,finalized,3,2012-09-02 16:31:00.000Z,Information source,0.6259,Thoughts and prayers with those in #Joplin.  Here's lots of info on how to help or locate victims in #Joplin   
894,192302767,finalized,4,2012-09-02 16:35:00.000Z,Information source,1.0,  PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fast...  
895,192302768,finalized,4,2012-09-02 17:17:00.000Z,Information source,0.5249,"We're on Severe Weather Watch @ #WGN!  at p with the latest on Tornado Watch, thunderstorms..."
896,192302769,finalized,3,2012-09-02 18:15:00.000Z,Information source,0.6949,  The #Joplin #tornado is now among the top  deadliest tornadoes in U.S. history.  Updated perspective:   ...
897,192302770,finalized,3,2012-09-02 16:34:00.000Z,Information source,0.6723,  Health professionals in #Missouri can register to volunteer during a disaster or emergency.  #Joplin
898,192302771,finalized,3,2012-09-02 17:09:00.000Z,Information source,0.6865, and  will show you a new shelter for #Joplin residents 
899,192302772,finalized,3,2012-09-02 16:57:00.000Z,Information source,1.0,#Joplin #tornado Releasewhite balloon for Will Norton today-white-balloon-for-will-norton.html
900,192302773,finalized,3,2012-09-02 16:44:00.000Z,Information source,1.0,"  Prayers out to #Joplin. If you want to or need help, check out  or call -- . Dona ..."
901,192302774,finalized,3,2012-09-02 16:55:00.000Z,Information source,0.368,"  See the expanded ""high risk"" #tornado threat area on our clickable map.  Is your city in it?  "
902,192302775,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6375,"  Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed  people - CNN"
903,192302776,finalized,3,2012-09-02 17:18:00.000Z,Information source,1.0,Use code storm if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: 
904,192302777,finalized,3,2012-09-02 16:38:00.000Z,Information source,1.0,  Image from space of the scar across western Massachussetts from the June  tornado . 
905,192302778,finalized,3,2012-09-02 19:16:00.000Z,Information source,0.6375,WATCH: NASA's Incredible Tornado Footage From Space  via 
906,192302779,finalized,3,2012-09-02 16:16:00.000Z,Information source,0.701,  Check out lswestonline.com for pictures and video about the tornado in Joplin shot only hours after the devastation oc ...
907,192302780,finalized,4,2012-09-02 17:14:00.000Z,Information source,0.5129,"Chico, CA tornado "
908,192302781,finalized,3,2012-09-02 17:07:00.000Z,Information source,1.0,Incredible video of tornado this evening moving east of Oklahoma City...from KOCO-TV helicopter which was shooting... 
909,192302782,finalized,3,2012-09-02 16:55:00.000Z,Information source,1.0,  Marine protects family from #Joplin #tornado in home closet  #Marines
910,192302783,finalized,3,2012-09-02 18:36:00.000Z,Information source,1.0,  If all the tornado wreckage photos haven't gotten to you yet ... this before-and-after in Joplin most certainly will http: ...
911,192302784,finalized,3,2012-09-02 18:39:00.000Z,Information source,0.635,WATCH: Dog Caught In Tornado Crawls Home On Broken Legs Nearly  Weeks Later 
912,192302785,finalized,3,2012-09-02 18:35:00.000Z,Information source,1.0,"President Obama tours tornado devastation in Joplin, Mo. "
913,192302786,finalized,3,2012-09-02 17:33:00.000Z,Information source,0.6375,Obama tours tornado-ravaged Joplin :  via 
914,192302787,finalized,3,2012-09-02 18:35:00.000Z,Information source,1.0,"    "" In case you need a reminder about what the winds inside an EF- tornado can do...  ..."
915,192302788,finalized,3,2012-09-02 17:18:00.000Z,Information source,0.7256,MTV Riff Raff ÌÄå¢Ì¢Û_åÂÌ¢âÂÒ Texas Tornado  #video
916,192302789,finalized,3,2012-09-02 16:55:00.000Z,Information source,0.7153,Obama joins day of prayer in tornado-ravaged city - U.S. President Barack Obama heads to the southwest Missouri city... 
917,192302790,finalized,3,2012-09-02 17:00:00.000Z,Information source,0.6785,  We are streaming a #tornado live  from Grady Co. OK here and on TWC TV:  
918,192302791,finalized,3,2012-09-02 16:55:00.000Z,Information source,1.0,"HEALESS: As Cantor's tornado comments show, that's the word for today's Republicans "
919,192302792,finalized,3,2012-09-02 17:01:00.000Z,Information source,0.7177,My raw Twitter feed of incoming Joplin information may be found on this Twitter list:
920,192302793,finalized,3,2012-09-02 17:32:00.000Z,Information source,0.6785, canine teams continue search in #Joplin today. WSJ Article:  New Photos 
921,192302794,finalized,3,2012-09-02 16:54:00.000Z,Information source,1.0,  Exclusive New Video: Storm-chasers miss #Joplin tornado by mere seconds. Watch their harrowing escape  ...
922,192302795,finalized,3,2012-09-02 18:39:00.000Z,Information source,0.6448, Did u find anything out yet? Heard today CNN has a link on their site. #Joplin
923,192302796,finalized,3,2012-09-02 17:44:00.000Z,Information source,1.0,Way to go!   HI Red Cross volunteers return from helping tornado & flood victims. Mahalo volunteers! 
924,192302797,finalized,3,2012-09-02 17:02:00.000Z,Information source,1.0,Live updates: Western Mass. tornado recovery effort underway Thursday: Continually-updated news and information ... 
925,192302798,finalized,3,2012-09-02 16:29:00.000Z,Information source,0.7279,Dog crawls home with  broken legs. -in-tornado-dog-crawls-home-with-two-broken-legs/bdo
926,192302799,finalized,3,2012-09-02 17:12:00.000Z,Information source,0.3771,NOAA Movie of Joplin Tornado in -D Radar Data 
927,192302800,finalized,4,2012-09-02 17:00:00.000Z,Information source,1.0,  If you're just waking up: the NYT's main story out of #Joplin:  & my sidebar about  family: http:/ ...
928,192302801,finalized,3,2012-09-02 17:17:00.000Z,Information source,0.6835,"Tolliver on coach, Rubio, labor issues and Joplin tornado | StarTribune.com "
929,192302802,finalized,3,2012-09-02 17:07:00.000Z,Information source,0.6785,"  Spotters confirm at least / mi. wide #tornado near Longdale, OK.  TAKE COVER in Fairview, Orienta.  Radar:   ..."
930,192302803,finalized,3,2012-09-02 16:53:00.000Z,Information source,0.6453,"  Obama to attend Joplin memorial service: US President Barack Obama is set to inspect tornado damage in Joplin, M... ht ..."
931,192302804,finalized,3,2012-09-02 19:16:00.000Z,Information source,0.685,  #samsclub in #Joplin is open. Additional supplies arriving. No membership required. Follow  updates #Tornado #Mo
932,192302805,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.622,Pretty cool story about a dog with two broken legs crawling back home after a tornado carried him away. 
933,192302806,finalized,4,2012-09-02 17:11:00.000Z,Information source,1.0,'Major Tornado Outbreak' Forecast for US Midwest Including Kansas City - Bloomberg 
934,192302807,finalized,3,2012-09-02 16:54:00.000Z,Information source,1.0,Just saw the story of the dog who dragged himself home after a tornado with two broken paws. Too precious.
935,192302808,finalized,3,2012-09-02 17:04:00.000Z,Information source,0.6949,  Record Tornado Season Caused by Climate Change? 
936,192302809,finalized,3,2012-09-02 16:21:00.000Z,Information source,0.7126,  A compilation of gripping and heartbreaking photos of the #Joplin aftermath:  #tornado
937,192302810,finalized,3,2012-09-02 16:54:00.000Z,Information source,1.0,"Lost Tornado Animals TUSCALOOSA, AL: Is this your dog? Found in the North River area.  You can help this pup find hi... "
938,192302811,finalized,3,2012-09-02 19:27:00.000Z,Information source,1.0,"  #Tornado, Hurricane & Wildfire season is upon us. Help us protect U.S. children in harm's way:  # ..."
939,192302812,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0," The research phased array radar captured a long lived tornado on May , . Read about it here: "
940,192302813,finalized,3,2012-09-02 16:55:00.000Z,Information source,0.6749,#Joplin's citizen looter patrol.  
941,192302814,finalized,3,2012-09-02 16:56:00.000Z,Information source,1.0,"BREAKING #WEATHER: All damage has been surveyed at the tornado locations, and NWS concludes it was an EF tornÌÄå¢Ì¢Û_åÂÌâå_  /~suVT"
942,192302815,finalized,3,2012-09-02 16:53:00.000Z,Information source,1.0,  Member photos show the effects of the monster tornado in #Joplin 
943,192302816,finalized,3,2012-09-02 17:08:00.000Z,Information source,1.0,"Ultra-loud warning sirens of the type used in the United States' ""tornado alley"" are being mooted for... "
944,192302817,finalized,3,2012-09-02 19:27:00.000Z,Information source,0.6571,  Hey Guy on CNN w/Home Video of tornado aftermath: Next time put the camera down while frantically searching for missing ...
945,192302818,finalized,4,2012-09-02 17:05:00.000Z,Information source,0.7148, Man clearing tornado debris fined for tree trimming /// Didya even read the entire article? 
946,192302819,finalized,3,2012-09-02 16:44:00.000Z,Information source,0.701,  Here's a map of every county in Texas that is currently under a Burn Ban. Expect this list to grow.  # ...
947,192302820,finalized,3,2012-09-02 16:58:00.000Z,Information source,1.0,  Dog rescues another dog in #Joplin 
948,192302821,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.7116,Geesh!  How long since the tornado? weeks???    FEMA trailers arrive for tornado relief 
949,192302822,finalized,3,2012-09-02 16:57:00.000Z,Information source,1.0,Check this video out -- Stunning Water tornado blasts Australia coast.  via 
950,192302823,finalized,3,2012-09-02 16:56:00.000Z,Information source,0.3552,"Massachusetts Tornadoes Make for Popular YouTube Content As previously discussed,  has been the Year of the Tornado, "
951,192302824,finalized,3,2012-09-02 16:47:00.000Z,Information source,1.0,#Obama tours twister-ravaged neighborhood in #Joplin   #news
952,192302825,finalized,3,2012-09-02 16:53:00.000Z,Information source,1.0,Web Extra: -Year-Old Tornado Survivor Speaks: A young survivor of the tornado that hit Franklin and Johnson co... 
953,192302826,finalized,4,2012-09-02 16:58:00.000Z,Information source,0.7416,"MT  Dr. Charles Ro, St. John's Regional Med. Ctr, is prepping for first surgery at the new...  #joplin"
954,192302827,finalized,3,2012-09-02 17:02:00.000Z,Information source,1.0,From inside the hospital inside the tornado that hit Joplin. - -hospital-joplin-mo-tornado.html
955,192302828,finalized,3,2012-09-02 17:32:00.000Z,Information source,0.3598,National Weather Service: #Joplin storm was an EF with winds up to  mph #MOTornado 
956,192302829,finalized,3,2012-09-02 17:01:00.000Z,Information source,0.6894,"   Striking photos of #tornado destruction in Joplin, Missouri:  (via "
957,192302830,finalized,3,2012-09-02 19:22:00.000Z,Information source,1.0,  This is what happens when a tornado crosses a river. Holy shit.  - via 
958,192302831,finalized,4,2012-09-02 16:58:00.000Z,Information source,1.0,"Wow.....sunny, breezy, warm and less humid...blue skies thrown in at no extra charge! Wild tornado video at "
959,192302832,finalized,4,2012-09-02 17:06:00.000Z,Information source,0.5045,  Holy crap. Animation of weather sat images of #Joplin tornadic supercell exploding into existence. 
960,192302833,finalized,3,2012-09-02 17:00:00.000Z,Information source,1.0,"  Live now on CBSNews.com: Streaming video of Joplin MO memorial service for tornado victims, Obama to speak   ..."
961,192302834,finalized,3,2012-09-02 17:13:00.000Z,Information source,1.0,  One of many images showing the force of an EF- Tornado: 
962,192302835,finalized,3,2012-09-02 17:14:00.000Z,Information source,1.0,"Obama Offers Condolences, Encouragement to Joplin Tornado Victims | FoxNews.com |  |"
963,192302836,finalized,4,2012-09-02 16:58:00.000Z,Information source,0.7240000000000001,The Springfield Tornado Path From Space. Thanks NASA - Rick Green | CT Confidential:  via 
964,192302837,finalized,3,2012-09-02 17:03:00.000Z,Information source,0.6723,News - Greensboro_NC: Joplin tornado leaves thousands with no place to call home ...  #News #Greensboro
965,192302838,finalized,3,2012-09-02 19:22:00.000Z,Information source,0.3625,KEPR Sports Director Remembers Tornado Threat While Living in Joplin: KEPR Action News Sports Director Morgan Vance... 
966,192302839,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,Watch the Tornado in Springfield 
967,192302840,finalized,4,2012-09-02 16:36:00.000Z,Information source,0.7865,"Sending up prayers.   "" Reports of another SPRINGFIELD Area Tornado Now!"" not cool, lots of family there."
968,192302841,finalized,3,2012-09-02 16:50:00.000Z,Information source,0.6331,"  Images from #Joplin, MO show extreme devastation after Sunday's tornado. Rescue, recovery efforts continue there. Watch #CNN  ..."
969,192302842,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.635,"  No tornado in Hamilton or Caledonia, damage is consistent with a downburst, says Environment Canada. "
970,192302843,finalized,5,2012-09-02 17:18:00.000Z,Information source,0.5905,Mayor: 'We are in life-saving mode' in western #Massachusetts    #Tornado
971,192302844,finalized,3,2012-09-02 17:09:00.000Z,Information source,0.6865,"Alabama Mayor Won't Lift Ban On FEMA Trailers, Despite Tornado Damage "
972,192302845,finalized,3,2012-09-02 17:02:00.000Z,Information source,1.0, kinda ' but today the entire sky was dark & there was a tornado like  minutes away from my town ! It got crazy lol
973,192302846,finalized,4,2012-09-02 17:10:00.000Z,Information source,0.5769, How freaking awesome is this dog? Mason the superdog! #nohpets #tornado #Alabama  
974,192302847,finalized,3,2012-09-02 16:53:00.000Z,Information source,1.0,Turns out the Tornado sirens went off during the stream and  &  had to head to the safety area!
975,192302848,finalized,4,2012-09-02 17:11:00.000Z,Information source,1.0,who doesn't love a puppy surviving a tornado?  my favorite story of the morning!
976,192302849,finalized,3,2012-09-02 16:52:00.000Z,Information source,1.0,  Dallas Love Field: all passengers and staff are in the basement of the terminal.  #txwx
977,192302850,finalized,3,2012-09-02 17:15:00.000Z,Information source,0.6453,  I took this earlier. Cross still stands above destroyed church #Joplin  WOW!!
978,192302851,finalized,4,2012-09-02 17:11:00.000Z,Information source,0.4805,"Watch the Joplin, Mo., memorial service for tornado victims: "
979,192302852,finalized,3,2012-09-02 16:55:00.000Z,Information source,1.0,Absolutely shameful.   Two weeks later Congress still has not passed #Joplin aid  via  #MO
980,192302853,finalized,3,2012-09-02 16:52:00.000Z,Information source,1.0,"  Tornado touches down near Billings, MT; warning sirens sounding - Billings Gazette "
981,192302854,finalized,3,2012-09-02 17:26:00.000Z,Information source,0.6761,Tornado Warning Issued In Northern California - News Story - KTVU San Francisco  via 
982,192302855,finalized,3,2012-09-02 18:39:00.000Z,Information source,0.6865,"One week later, services trickle in for tornado victims - Minnesota Public Radio: KSTP.comOne week later, servic... "
983,192302856,finalized,3,2012-09-02 16:43:00.000Z,Information source,1.0,A tornado touched down in California!!
984,192302857,finalized,3,2012-09-02 16:57:00.000Z,Information source,0.6596,"Stop! Too many hashtags   In #tornado-hit #Joplin, #Obama vows: We will be with you every step of the way "
985,192302858,finalized,4,2012-09-02 17:26:00.000Z,Information source,0.5426,  Crowds are lining the streets in support of #Joplin; an officer has confirmed tear gas was used on protesters - http: ...
986,192302859,finalized,3,2012-09-02 16:58:00.000Z,Information source,0.6375,"Storm shelter demand: Storm shelter sales are skyrocketing.In the days following the deadly tornado outbreak, lo... "
987,192302860,finalized,3,2012-09-02 17:18:00.000Z,Information source,1.0,"It look like they gone have a tornado,"
988,192302861,finalized,3,2012-09-02 17:13:00.000Z,Information source,0.368,  Approaching the average YEARLY U.S. #tornado count....and May's not over yet!   
989,192302862,finalized,3,2012-09-02 17:17:00.000Z,Information source,0.6476,"  My heart is breaking for #Joplin Missouri.  So many fatalities already, and the work hasn't even begun.  The town is des ..."
990,192302863,finalized,3,2012-09-02 17:13:00.000Z,Information source,0.6835,  What is the rotational energy of an average U.S. tornado? 
991,192302864,finalized,3,2012-09-02 17:09:00.000Z,Information source,0.6865,"Severe weather: was it or wasn't it a tornado? - WAFB Channel , Baton Rouge, LA | "
992,192302865,finalized,3,2012-09-02 17:19:00.000Z,Information source,1.0,"Westboro Baptist Church Already Spreading Their Hate in Joplin, Missouri After Tornado: The Westboro Baptist Chu... "
993,192302866,finalized,3,2012-09-02 17:23:00.000Z,Information source,0.6363,  Holy crap. Animation of weather sat images of #Joplin tornadic supercell exploding into existence. 
994,192302867,finalized,4,2012-09-02 16:57:00.000Z,Information source,0.7452,"Videos are heartwrenching, help the pets and their families in #joplin "
995,192302868,finalized,3,2012-09-02 19:35:00.000Z,Information source,1.0,"reports on CNN on #Tornado coverage in MO, OK and TX is so nerve wrecking!!!! How horrible! Praying for your safety!"
996,192302869,finalized,3,2012-09-02 19:16:00.000Z,Information source,0.7055,"With the deadliest tornado season in decades, it's getting harder and harder to leave climate change out of the debate: "
997,192302870,finalized,3,2012-09-02 17:33:00.000Z,Information source,0.7203,VIDEO: Violent tornado caught on film: At least four people have died after tornadoes ripped through the US stat... 
998,192302871,finalized,3,2012-09-02 17:03:00.000Z,Information source,1.0,Students send cheer to tornado victims: Tornadoes have been sweeping cities and towns from New England t...  #rinews
999,192302872,finalized,3,2012-09-02 17:39:00.000Z,Information source,1.0,  Dog rescued from tornado rubble  #fox
1000,192302873,finalized,4,2012-09-02 17:07:00.000Z,Information source,1.0,It is now being reported that tornado was one mile at times and was on the ground for fourteen miles.  #Joplin #MDS
1001,192302874,finalized,3,2012-09-02 17:23:00.000Z,Information source,0.6521,Gallery: Barack Obama visits Joplin area devastated by tornado: President Barack Obama visits some of those whos... 
1002,192302875,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.6448,"#PHOTOS: #US #tornado in #Joplin, #Missouri. "
1003,192302876,finalized,3,2012-09-02 17:18:00.000Z,Information source,0.3948,OH MY GOD!  THIS IS TOO MUCH TO SEE!!!! /  #TORNADO
1004,192302877,finalized,3,2012-09-02 17:19:00.000Z,Information source,0.6603,geez...footage of yesterdays tornado in Oklahoma City 
1005,192302878,finalized,3,2012-09-02 16:56:00.000Z,Information source,1.0,"Images Of Oklahoma Storms, Tornado Damage "
1006,192302879,finalized,3,2012-09-02 16:31:00.000Z,Information source,0.7035,XTRA Lease Birmingham Re-opens Following Tornado Damage  
1007,192302880,finalized,3,2012-09-02 15:52:00.000Z,Information source,0.37799999999999995,TORNADO WARNING: Champaign; P...   Expires: // :PM   #tornado #ilwx
1008,192302881,finalized,3,2012-09-02 17:10:00.000Z,Information source,0.6865,Amazing --&gt; Building a Mobile Hospital on the Campus of St. John's Mercy Hospital in #Joplin after Tornado - -kF
1009,192302882,finalized,3,2012-09-02 16:35:00.000Z,Information source,0.649,  Wow #Joplin     
1010,192302883,finalized,4,2012-09-02 17:33:00.000Z,Information source,0.7838,"  #BreakingNews DFW Airport pulling passengers off planes, advising people to stay away from windows as tornado bears do ..."
